,"Athipet Industrial Estate,Ambattur Chennai/600058, Tamil Nadu",,,,
59,BING FENG EXPORTS ,email: bingfengexports77@gmail.com,TN1/MT/388/14 03/12/2014 ,Live other than ornamental fish,Live other than ornamental fish:Crab(MUD CRAB)
,"NO.1/1295-F, 3RD STREET, ",,02-12-2023,,
,"BETHEL NAGAR,INJAMBAKKAM CHENNAI-600 115, Tamil Nadu",,,,
60,"BISMI FISHERIES (P) LIMITED R.S.NO,738/1B, THODUVAI MAIN ROAD, ",Ph: 04364224967 ,TN1/MT/449/16 13/06/2016 ,Others-Non Edible,"Others-Non Edible:Fish Meals (Non-Edible) (FISH MEAL, FISH OIL, FISH PASTE (non edible))"
,"THIRUMULLAIVASAL, SIRKALI TALUK ",email: bismiaqua@gmail.com,12-06-2022,,
,"/609113, Tamil Nadu",,,,
61,BMR INDUSTRIES(P) LTD ,Ph: 24352105 ,TN1/MT/382/14 28/10/2014 ,Frozen,
,"S-10, TNHB COMPLEX, ",email: bmrexp@gmail.com,27-10-2017,,
,"180, LUZ CHURCH ROAD ",,,,
,"MYLAPORE ,CHENNAI-600 004., Tamil Nadu",,,,
62,CHOICE TRADING ,Ph: 9585522561 ,TN1/MT/422/15 14/09/2015 ,Frozen,Frozen:Shrimp Aquaculture(FROZEN 
,CORPORATION PRIVATE ,email: admin@choicegroup.in,18-05-2023,,"COOKED PEELED & DEVEINED T ON SHRIMP,FROZEN RAW EZPL DEVEINED T ON SHRIMP IQF,FROZEN COOKED SHRIMP RING WITH COCKTAIL SAUCE)"
,LIMITED ,,,,
,"No.302, AKSHAYA SHANTHI, ",,,,
,"THIRD FLOOR, ",,,,
,"NO.27/44, ANNA SALAI, MOUNT ROAD, ",,,,
,"TRIPLICANE, CHENNAI, TAMIL NADU 600002, Tamil Nadu",,,,
63,CPF (INDIA) PRIVATE LTD ,Ph: 26419465 ,TN1/MT/273/11 08/04/2011 ,Frozen ,
,"40, 2ND STREET, IST FLOOR, F2, SPARTAN NAGAR, ",email: punith.apr03@gmail.com Web: www.mycpindia.com,05-04-2023,Dried,
,"MOGAPPAIR EAST, ",,,,
,"Chennai-600 037/600 037, Tamil Nadu",,,,
64,EASTERN RED RUBY FOOD PVT LTD.,Ph: 04424765140 ,TN1/MT/446/16 23/05/2016 ,Dried,"Dried:Dried Fish(SEENI SAMBOL,ONION MALDIVE FRY,ONION SPRATS "
,"3A, 4TH STREET, GANESH ",email: INFO@IMFRFOOD.COM Web: WWW.IMFRFOOD.COM,22-05-2025,,"FRY,MALDIVE DRY FISH,SPRATS DRY FISH)"
,"NAGAR, ",,,,
,"G.K INDUSTRIAL ESTATE, ",,,,
,ALAPPAKKAM ,,,,
,"PORUR, CHENNAI/600116, Tamil Nadu",,,,
65,GOSSAMER TRADING (INDIA) PRIVATE LIMITED ,Ph: 8939120974 ,TN1/MT/606/21 11/10/2021 ,Others-Non Edible,Others-Non Edible:Sea 
,NO 66/226 ANGAPPAN NAICKAN ST ,email: info.ggtipl@gmail.com,10-10-2024,,Shells(OPERCULLUM) 
,MANNADY ,,,,Others-Non Edible:Polished Sea Shell(COWRIE)
,"CHENNAI/600001, Tamil Nadu",,,,
66,GROBEST FEEDS CORPORATION (I) PVT LTD ,Ph: 04425651813 ,TN1/MT/456/16 29/06/2016 ,Others-Non Edible,
,"25/1A,1B GROBEST TOWER ",email: grobestin@hotmail.com,28-06-2025,,
,PERAMBUR REDHILLS HIGH ,,,,
,ROAD KATHIRVEDU ,,,,
,VINAYAGAPURAM ,,,,
,"Chennai/600099, Tamil Nadu",,,,
,,,,,
,,,,,
,,,,,
 ,,,,,
67,GVD INTERNATIONAL ,Ph: 24501574 ,TN1/MT/298/12 23/01/2012 ,Dried ,Dried:Dried Fish(DRIED FISH 
,"No.7,SV Ekambara Naicker Street Sholinganallur ",email: gvdinternational@yahoo.com,21-01-2024,Chilled,"MAWS,DRIED STING RAY,DRIED SHARKS,DRIED FISHES) "
,"Chennai-600 119., Tamil Nadu",,,,Chilled:Fish Wild(CHILLED 
,,,,,"BAIGAI,CHILLED CRAB,CHILLED SHRIMPS,CHILLED "
,,,,,"CEPHALOPODS,ANCHOVY,TUNA SPP,MACKEREL,SARDINE,SEER FISH,REEF COD,RED "
,,,,,"SNAPPER,GROUPER FISH,RIBBON FISH,WHITE POMFRET,BLACK "
,,,,,"POMFRET,CARP,SEA BASS,SWORD FISH)"
68,H.K ENTERPRISES ,Ph: 9500084323 ,TN1/MT/640/22 09/12/2022 ,Dried ,
,"5/738, VELU STREET, MBT ROAD BHARATHI NAGAR, RANIPET /632401, Tamil Nadu",email: hamidleather@gmail.com,08-12-2025,Others-Edible,
69,HAKITA FEEDS PRIVATE ,Ph: 09840593169 ,TN1/MT/635/22 26/09/2022 ,Others-Non Edible,
,LIMITED ,email: hakita2008@gmail.com,25-09-2025,,
,"DOOR NO.9/1, VIJAYALAKSHMI NAGAR ",,,,
,"KOLATHUR, ",,,,
,"CHENNAI/600099, Tamil Nadu",,,,
70,HYSON EXPORTS PRIVATE ,Ph: 08623297005 ,TN1/MT/346/13 13/11/2013 ,Frozen,Frozen:Shrimp Aquaculture(FROZEN 
,LIMITED ,email: hysonqa@gmail.com,11-11-2025,,VANNAMEI SHRIMPS HEADON 
,"FLAT NO.F2, KALYANIS PALS COURT,NO.42/43, ",,,,"SHELLON,FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS-"
,"GANDHI ROAD, ",,,,"BLOCK,FROZEN RAW PD VANNAMEI SHRIMPS IQF,RAW FROZEN PVPD "
,ALWARTHIRUNAGAR ,,,,"VANNAMEI SHRIMPS-IQF,FROZEN RAW BUTTER ROUND TAIL ON VANNAMEI SHRIMP,FROZEN RAW PDTO SKEWERS VANNAMEI SHRIMP IQF,FROZEN "
,"CHENNAI-600087./600087, Tamil Nadu",,,,"BLANCHED PD VANNAMEI SHRIMPS IQF,FROZEN BLANCHED PDTO "
,,,,,"VANNAMEI SHRIMPS IQF,FROZEN RAW HEADLESS EZPL VANNAMEI SHRIMPS IQF,FROZEN HL EZPL VANNAMEI "
,,,,,"SHRIMPS-BLOCK,FROZEN HEAD ON VANNAMEI SHRIMPS-SEMI-"
,,,,,"IQF,FROZEN PD VANNAMEI SHRIMPS –BLOCK,FRESH FROZEN RAW PDTO "
,,,,,VANNAMEI SHRIMP IQF)
71,IFAAWIN MARINE EXPORT INDIA PVT.LTD ,Ph: 9380034535 ,TN1/MT/509/17 04/12/2017 ,Chilled,Chilled:Fish 
,30/1 & 30/3A ,email: ifaawinmarineexport@gmail.com,03-12-2023,,"Wild(SEERFISH,GROUPER,POMFRET 300 GMS UP ONLY,SEA WHITE "
,"ELLAPURAM BLOCK, ",,,,"PRAWNS,ANCHOVY,SAND "
,KOTTAKUPPAM VILLAGE ,,,,"LOBSTER,SQUID,CUTTLE FISH,INDIAN MACKEREL,SARDINE)"
,"UTHUKOTTAI TALUK/601102, Tamil Nadu",,,,
72,INFINITE BIOSCIENCE ,Ph: 7708497444 ,TN1/MT/497/17 04/09/2017 ,Others-Non Edible,
,S.F. NO 264 ,email: infinitebioscience@hotmail.com,03-09-2023,,
,"BAKKALAPALLI, ",,,,
,CHINNADHAMAL CHERU ,,,,
,"PERNAMBUT 635810/, Tamil Nadu",,,,
73,"JACKVIN SEA FOODS No.1,Rope Street ",email: jackvinseafoods@gmail.com,TN1/MT/339/13 03/09/2013 ,Live other than ornamental fish,"Live other than ornamental fish:Crab(live mud crab , live baigai, live blood clam,live lobster, Live eel fish)"
,"Cuddalore OT, Tamil Nadu",,02-09-2025,,
74,JPH SEA FOOD EXPORT ,Ph: 09952900000 ,TN1/MT/507/17 27/11/2017 ,Live other than ornamental fish,
,CHINDATARIPET ,email: ,26-11-2023,,
,"IV, Tiruvallur Taluk & District ",JPHSEAFOODEXPORTCHENNAI@GMAIL.COM,,,
,"Tamilnadu-602024/600002, Tamil Nadu",,,,
75,JS MARINE EXPORT ,Ph: 9600015312 ,TN1/MT/591/21 12/01/2021 ,Live other than ornamental fish,Live other than ornamental fish:Fish 
,"NEW NO 53,OLD NO 15/2 KANAKKAR STREET ",email: jsmarineexport2000@gmail.com,11-01-2024,,Aquaculture(LIVE FRESH WATER 
,TONDIARPET ,,,,EEL(Anguilla anguilla)) 
,Chennai ,,,,Live other than ornamental 
,"600081, Tamil Nadu",,,,fish:Bivalves(LIVE BAIGAI(Babylonia 
,,,,,"spp.),LIVE BLOOD CLAM(Anadara "
,,,,,"granosa),LIVE HORN "
,,,,,"SHELL(Potamididae),LIVE INDIAN "
,,,,,"VOLUTE(Melo melo),LIVE CHANNELED WHELK(Busycotypus canaliculatus)) "
,,,,,Live other than ornamental 
,,,,,fish:Lobster(LIVE ROCK LOBSTER 
,,,,,"(Panulirushomarus,P.ornatus etc)) "
,,,,,Live other than ornamental fish:Crab(LIVE MUD CRAB (Scylla serrata))
,,,,,
,,,,,
,,,,,
,KING MARINE EXPORTS,Ph: 07299446417 ,TN1/MT/629/22 18/08/2022 ,Chilled,
76,"No.36/1, Shakthi Flats, 1 A, Sooramal Street, ",email: mail.kmesefoods@gmail.com,17-08-2025,,"Chilled:Fish Wild(king fish / seer fish , white pomfret,chinese pomfret, black pomfret,black dot grouper, brown dot grouper,tomato "
,"Egmore, ",,,,"grouper , grouper, parrot fish,ladyfish / sand whitening, sardine,indian mackeral, coral trout fish) "
,"Chennai/600008, Tamil Nadu",,,,"Chilled:Shrimp Wild(sea tiger prawns , flower prawn,sea white prawn, black tiger prawns,,vennami prawns,) "
,,,,,Chilled:Cuttlefish(cuttle fish) 
,,,,,Chilled:Squid(squid) 
,,,,,Chilled:Octopus(octopus)
77,M D M SEA FOODS ,Ph: 8122204884 ,TN1/MT/454/16 22/06/2016 ,Live other than ornamental fish,Live other than ornamental 
,"NO.15/35, VENKATESA STREET, CHINTADRIPET, ",email: mdmseafoods@gmail.com,20-06-2025,,"fish:Crab(Crab(Mud Crab),Blood Clam)"
,"CHENNAI/600002, Tamil Nadu",,,,
78,M/S BRITTO SEAFOODS EXPORTS PVT LTD ,Ph: 23246170 ,TN1/MT/258/10 21/10/2010 ,Frozen ,"Chilled:Fish Wild(Grouper,Parrot "
,4/1 Balakrishnan Street ,email: brittoseafoodexports@gmail.com,05-07-2025,Canned/Bottled/Retort Pouched Product ,"fish,Emperor fish,White Pomfret fish,Chinese pomfret,Black pomfret,Seer fish,Tomatto grouper,Red snapper,Coral trout,Tuna) "
,Tondiarpet ,,,Chilled,"Chilled:Shrimp Wild(White prawn,Tiger "
,"Chennai-600 081, Tamil Nadu",,,,"prawn,Flower prawn) "
,,,,,Chilled:Cuttlefish(Cuttle fish) 
,,,,,Chilled:Squid(Squid) 
,,,,,Chilled:Octopus(Octopus) 
,,,,,"Chilled:Lobster(Rock lobster,Sand lobster) Chilled:Crab(Blue swimming crab,Mud crab)"
79,M/S. NEELA DEEP SEA ,Ph: 32549769,TN1/MT/249/10 08/06/2010 ,Frozen,
,FISHERIES ,,07-06-2013,,
,"146-B, O.S. Sivasamy Salai, Ist floor, Mylapore ",,,,
,"Chennai-600 004, Tamil Nadu",,,,
80,M/S. SAGAR GRANDHI EXPORTS PVT. LTD ,Ph: 04428453897 ,TN1/MT/199/08 10/07/2008 ,Frozen,Frozen:Shrimp Aquaculture(RAW FROZEN VANNAMEI PEELED & DEVEINED 
,"53, Venkatesan St ",email: gvraccounts@gvrfoodpark.com,14-02-2026,,"SHRIMPS (G2,WHITE RHSO SHRIMP AQUA STAR BRAND,WHITE IQF PD "
,Chintadripet ,,,,TAIL ON SHRIMP AQUA STAR 
,"Chennai-600 002, Tamil Nadu",,,,"BRAND,WHITE IQF QUICK PEEL "
,,,,,"SHRIMP,WHITE IQF PD TAIL OFF "
,,,,,"SHRIMP AQUA STAR BRAND,WHITE CPTO SHRIMP,WHITE CPTL "
,,,,,"SHRIMP,VANNAMEI SHRIMP RAW "
,,,,,"HEADLESS SHELL ON,VANNAMEI "
,,,,,SHRIMP RAW HEADLESS EASY 
,,,,,"PEEL,FROZEN INDIAN ORIGIN "
,,,,,"VANNAMEI CUT PD SHRIMPS,FROZEN IQF VANNAMEI PVPD "
,,,,,"SHRIMPS,VANNAMEI WHITE IQF "
,,,,,"BLANCHED PD SHRIMP,VANNAMEI WHITE BFLY IQF QUICK PEEL "
,,,,,"SHRIMP,FRESH WATER SHRIMP "
,,,,,"HEADLESS EZP SHRIMP,BLACK TIGER HEADLESS SHELL ON SHRIMP,FROZEN VACUUM PACKED RAW IQF CUT AND STRETCHED S,VANNAMEI WHITE "
,,,,,"SHRIMP RING,VANNAMEI WHITE "
,,,,,SHRIMP RAW PEELED CUT 
,,,,,"DEVEINED,COOKED PEELED & "
,,,,,"DEVEINED SHRIMP,COCK TAIL SAUCE FOR VALUE ADDED "
,,,,,"PRODUCTS,VANNAMEI WHITE "
,,,,,"COOKED PD MEDIUM SHRIMP,FROZEN TIGER SHRIMP PD,FROZEN HLSO "
,,,,,"WHITE SHRIMPS,VANNAMEI SHRIMP PND TAIL OFF,FROZEN VACUUM "
,,,,,"PACKED PULLED VEIN PEELED AND DEVEIN,FROZEN RAW IQF PD "
,,,,,"VANNAME SHRIMP,VANNAMEI WHITE COOKED PDTO SHRIMP,BLACK TIGER RHSO SHRIMP,FROZEN BFLY GARLIC HERB SHRIMP,FROZEN BLANCHED PD VANNAMEI SHRIMPS,FROZEN "
,,,,,VANNAMEI PUD BLANCHED SHRIMPS)
81,M/S. WELLCOME FISHERIES LIMITED ,Ph: 28542482 ,TN1/MT/025/04 23/12/2004 ,Frozen,"Frozen:Shrimp Aquaculture(RAW FROZEN HOSO VANNAMEI SHRIMP-IQF,RAW FROZEN HLSO VANNAMEI SHRIMP-IQF,RAW FROZEN PD TAIL ON "
,"G-5. AMAR SINDHUR, ",email: wellcome@wellcomevinner.com Web: www.wellcomevinner.com,16-12-2025,,"VANNAMEI SHRIMP-IQF,RAW FROZEN PD TAIL OFF VANNAMEI SHRIMP -"
,"No. 43, PANTHEON ROAD, EGMORE ",,,,"IQF,RAW FROZEN PD BUTTERFLY TON VANNAMEI SHRIMP-IQF,RAW FROZEN HLSO EASY PEEL VANNAMEI SHRIMP -IQF,RAW FROZEN HLSO VANNAMEI SHRIMP-BLOCK,RAW FROZEN PD TAIL OFF VANNAMEI SHRIMP - BLOCK,RAW FROZEN PD TAIL ON VANNAMEI "
,"CHENNAI/600008, Tamil Nadu",,,,"SHRIMP- BLOCK,RAW FROZEN HLSO EASYPEEL VANNAMEI SHRIMP-"
,,,,,"BLOCK,FROZEN COOKED PDTAIL ON VANNAMEI SHRIMP- IQF,FROZEN COOKED PD TAIL OFF VANNAMEI "
,,,,,"SHRIMP - IQF,FROZEN COOKED HLSO VANNAMEI SHRIMP- IQF,FROZEN "
,,,,,"COOKED HLSO EASY PEEL VANNAMEI SHRIMP - IQF,FROZEN RAW PUD "
,,,,,"VANNAMEI SHRIMPS-IQF,FROZEN RAW PDTOFF ROUND CUT VANNAMEI "
,,,,,SHRIMPS-BLOCK)
,,,,,
,,,,,
,,,,,
,,,,,
82,"M/S.AQUA WORLD EXPORTS (P) LTD., ",Ph: 26245506 ,TN1/MT/217/09 10/06/2009 ,Chilled,Chilled:Fish Wild(SEER 
,"186187, P.H.Road,.",email: Aquaworld@ssify.com,01-05-2024,,"FSIH,MACKEREL,CLAMS "
,"Chennai-600 010., Tamil Nadu",,,,"MEAT,CUTTLE "
,,,,,"FISH,SARDINE,POMFRET "
,,,,,"FISH,LOBSTER "
,,,,,"FISH,PEARLSPOT,SILVER BELLY,LADY FISH,ROOPCHANDA,EMPEROR,PARROT FISH,SILVER CROAKER,SOLE "
,,,,,"FISH,GREEN "
,,,,,"MUSSELS,OYSTER,REEFCOD,RED "
,,,,,"REEFCOD,SAND LOBSTER,RED "
,,,,,"SNAPPER,OCTOPUS,RED "
,,,,,"MULLET,GRAY CLAMS,BOMBAY "
,,,,,"DUCK,TILAPIA,GROUPER "
,,,,,"FISH,CRAB,SQUID) "
,,,,,"Chilled:Fish Aquaculture(PRAWNS,ROHU FSIH,ANCHOVY FISH)"
83,M/S.ARJUNA NATURAL PRIVATE LIMITED ,Ph: 09843745317 ,TN1/MT/423/15 23/09/2015 ,Others-Edible,"Others-Edible:Fish Oil(Edible)(FISH OIL , FISH POWDER)"
,"15/4B,SIRAMBARAYAMPALAYAM ROAD, ",email: cbe@arjunanatural.com Web: www.arjunanatural.com,22-09-2024,,
,SENNAPPACHETTY PUDUR ,,,,
,"POST, ",,,,
,KARUMATHAMPATTY ,,,,
,"(VIA),COIMBATORE-641 ",,,,
,"659/641659, Tamil Nadu",,,,
84,M/S.ASVINI FISHERIES PRIVATE LIMITED ,Ph: 24423317 ,TN1/MT/027/04 29/12/2004 ,Frozen,Frozen:Shrimp Aquaculture(RAW & COOKED -
,"No.3, First Canal Cross Road ",email: asvini@asvini.co.in,25-12-2025,,"HL,EZYPEEL,PD,PDTO,BLANCHED, CURL,,BUTTERFLY,PVPD,-IQF)"
,"Gandhi Nagar, Adyar ",,,,
,"Chennai/600020, Tamil Nadu",,,,
85,M/S.C P AQUACULTURE (I) PVT LTD ,Ph: 26419546 ,TN1/MT/135/05 19/09/2005 ,Dried,Dried:Prawn Feed (Non- Edible)(prawn feed)
,"104, GNT Road,Nallur & ",email: cpaqua@vsnl.net,16-09-2023,,
,"Vijayanallur Village, ",,,,
,"Sholavaram Post,Red Hills, Chenai-67., Tamil Nadu",,,,
86,"M/S.COASTLINE FISHERIES 9, 3rd lane, G A Road, ",Ph: 25955354 ,TN1/MT/131/05 02/08/2005 ,Chilled,
,"Chennai-21., Tamil Nadu",email: brittoseafoodexports@gmail.com,31-07-2023,,
87,"M/S.CRESENT SEA FOOD 24/1/1, Singanna Street, ",Ph: 04442149710 ,TN1/MT/038/05 18/01/2005 ,Live other than ornamental fish,"Live other than ornamental fish:Crab(live mud crab , live baigai, live blood clam)"
,"Chintradripet, ",email: cresentseafood@gmail.com,15-01-2026,,
,"Chennai-600002, Tamil Nadu",,,,
88,"M/S.GOLD MARINE EXPORTS PVT LTD., ",email: info@goldmarine.in,TN1/MT/066/05 10/02/2005 ,Chilled,"Chilled:Fish Wild(chilled rock lobster,chilled prawns,chilled grey clam,chilled skip jack tuna fish,chilled snails,chilled grey "
,"New No.16, Dharmaraja Koil Street, Chintadripet, ",,07-02-2026,,"mullet,chilled mahi mahi)"
,"Chennai-600 002, Tamil Nadu",,,,
,,,,,"Frozen:Fish Wild(INDIAN MACKEREL WHOLE ROUND (IF & IQF),RIBBON "
,,,,,"FISH WHOLE ROUND (IQF, IF & "
,,,,,"Block),While Pomfret (IF & IQF),Black "
,,,,,"Promfret (IF & IQF),Anchovy (Block, IF & IQF)) "
,,,,,Frozen:Shrimp Wild(Head-on Sea White 
,,,,,"Shrimps (Block & IQF),Head-on Flower "
,,,,,"Shrimps (Block & IQF),Head-on Sea Tiger Shrimps (Block & IQF),Head-Less Sea "
,,,,,"White Shrimps (Block & IQF),Head-Less Sea Tiger Shrimps (Block & IQF),Head-Less Flower Shrimps (Block & IQF),Head-Less Pink & Brown Shrimps (Block & IQF),Head-Less Bamboo Shrimps (Block & IQF),Head-Less Poovalan Shrimps (Block & IQF),Head-Less Deep Sea Shrimps (Block),Head-Less Red Ring Shrimps (Block),PUD White "
,,,,,"Shirimps (Block & IQF),PUD Flower "
,,,,,"Shirimps (Block & IQF),PUD Pink Shirimps (Block & IQF),PUD Brown Shirimps (Block & IQF),PUD Sea Tiger Shirimps (Block & IQF),PUD Poovalan Shrimps (Block & "
,,,,,"IQF),PUD Karikkadi Shrimps (Block & "
,,,,,"IQF),PUD Red Ring Shrimps (Block),PUD Deep Sea Shrimps (Block),PD White"
,,,,,
,,,,,
,,Ph: 9444497342 ,TN1/MT/013/04 15/12/2004 ,Frozen ,
89,"M/S.K V MARINE EXPORTS 61, Venkatesa Street, ",email: kvmarine@hotmail.com,09-12-2025,Chilled,"Shrimps (Block & IQF),PD Flower Shrimps (Block & IQF),PD Sea Tiger Shrimps (Block & IQF),PD Pink Shrimps (Block & IQF),PD Brown Shrimps (Block & IQF),PD Shrimps (General) Block,PUD Shrimps (General) "
,"Chintadripet, ",,,,"Block,PD Shrimps Broken (General) "
,"chennai-2., Tamil Nadu",,,,"Block,PUD Shrimps Broken (General) "
,,,,,Block) 
,,,,,Frozen:Shrimp Aquaculture(Head-on 
,,,,,"Vannamei Shrimps (iQF & Block),Head-on Black Tiger Shrimps (IQF & Block),Head-Less Vannamei Shrimps (IQF & "
,,,,,"Block),Head-Less Black Tiger Shrimps (IQF & Block),PUD Vannamei Shrimps "
,,,,,"(Block),PUD Black Tiger Shrimps "
,,,,,"(Block),PD Vannamei Shrimps (IQF & "
,,,,,"Block),PD Black Tiger Shrimps (IQF & "
,,,,,Block)) 
,,,,,"Frozen:Cuttlefish(Cuttlefish Whole Cleaned (IQF & Block),Cuttlefish Whole Round (IQF & Block),Babu Cuttlefish (IQF & Block)) Frozen:Squid(Squid Whole Cleaned (iQF & Block),Squid Whole Round (IQF & "
,,,,,"Block),Squid Tube (IQF & Block),Squid "
,,,,,"Fillet (IQF & Block),Squid Tentacles (IQF & Block),Thondi Squid Whole Round (Block & IQF),Thondi Squid Whole Cleaned (Block & IQF),Needle Squid,Semi Needle Squid) "
,,,,,Frozen:Octopus(Octopus Whole Round 
,,,,,(Block & IQF)) 
,,,,,"Frozen:Lobster(Sand Lobster Whole (IQF, IF & Block),Rock Lobster Whole (IQF, IF & Block)) "
,,,,,Chilled:Shrimp Wild(Head-on Sea White 
,,,,,"Shrimps,Head-on Sea Tiger Shrimps,Head-on Sea Flower Shrimps,Headless Shellon Sea White Shrimps,Headless Shellon Sea Tiger Shrimps,Headless Shellon Flower Shrimps) Chilled:Shrimp Aquaculture(Head-on "
,,,,,"Vannamei Shrimps,Head-on Black Tiger "
,,,,,"Shrimps,Headless Shell-on Vannamei "
,,,,,"Shrimps,Headless Shell-on Black Tiger "
,,,,,Shrimps)
90,"M/S.KANNAN MARINE FOODS 103/2B, V R Pillai Street, ",Ph: 04428454169 ,TN1/MT/190/08 01/02/2008 ,Live other than ornamental fish,Live other than ornamental fish:Fish 
,"ICE House, Triplicane, ",email: kaskan03marine@gmail.com,29-01-2026,,Aquaculture(Live Fresh Water Eel Fish 
,"Chennai-600 005, Tamil Nadu",,,,(Anguilla)) 
,,,,,Live other than ornamental 
,,,,,fish:Bivalves(Live Green Mussel (Perna 
,,,,,"viridis),Live Indian Whelk (Babylonia "
,,,,,"canaliculate),Live Indian Oyster (Crassostrea madrasensis),Live Baigai (Baby "
,,,,,"zeylanica),Live Horn Shell( "
,,,,,"Potamididae),Live Volute ( Melo melo)) "
,,,,,"Live other than ornamental fish:Lobster(Rock Lobster (Panulirus ornatus),Sand Lobster (Thenus orientalis)) "
,,,,,Live other than ornamental fish:Crab(Live Mud Crab (scylla serrata))
91,M/S.KAUSHALYA AQUA MARINE EXPORTS ,Ph: 04442661002 ,TN1/MT/120/06 10/06/2005 ,Frozen,
,OLD NO 72 NEW NO 140 ,email: Kaushalya45@yahoo.co.in Web: NIL,08-06-2023,,
,SWAMI(N) STREET ,,,,
,"Chintadripet, ",,,,
,"Chennai-600 002./600002, Tamil ",,,,
,Nadu,,,,
92,"M/S.OM SHAKTHI SEAFOODS 78, Mettu Street, ",,TN1/MT/194/08 11/06/2008 ,Frozen ,
,"Ayanavaram, ",,10-06-2011,Chilled,
,"Chennai-600 023., Tamil Nadu",,,,
93,"M/S.OMVISHKAR EXPORTS NEW NO.52, OLD NO.297, ",Ph: 9841041942 ,TN1/MT/424/15 06/10/2015 ,Dried,
,"LINGHI CHETTY STREET, ",email: omvishkarexports@gmail.com,05-10-2024,,
,"CHENNAI-600 001., Tamil Nadu",,,,
94,"M/S.SCANET TRADING PVT LTD., 4, Jayalakshmipuram Ist Street, ",Ph: 04442113810 ,TN1/MT/201/08 19/09/2008 ,Live other than ornamental fish,Live other than ornamental fish:Lobster(Live Lobsters)
,"Nungambakkam, ",email: scanet@skcl.co.in,18-09-2023,,
,"Chennai-600 034., Tamil Nadu",,,,
95,"M/S.SKANDA MARINES PVT LTD 47/1, Sivaswamy Salai, ",Ph: 044-24987266 ,TN1/MT/197/08 12/06/2008 ,Frozen ,
,"Ist Street, Mylapore, ",email: skandamarines@gmail.com,11-06-2011,Chilled,
,"Chennai-600 004., Tamil Nadu",,,,
96,MARINE GOODS TRADERS ,,TN1/MT/412/15 27/05/2015 26/05/2024 ,Dried,"Dried:Dried Fish(Dried : Fish Maws, Eel Fish Maws, Khajura Fish Maw)"
,"NO.82,OLD NO.218,3RD FLOOR ANGAPPA NAICKEN STREET,",,,,
,,,,,
,,,,,
,,,,,
,,,,,
97,MARINEX ,Ph: 25212347 ,TN1/MT/270/11 05/01/2011 ,Dried,Dried:Fish Maws/Isinglass(Eel 
,"174, Coral Merchant Street, Chennai-600 001, Tamil Nadu",email: marinex@rediff.com,02-01-2026,,"Fishmaws,Ghol Fishmaws,kote "
,,,,,"Fishmaws,Dara Fishmaws,Betki "
,,,,,"Fishmaws,Katla Fishmaws,Cat Fishmaws)"
98,MICHVIN EXPORTS ,Ph: 04132235055 ,TN1/MT/489/17 07/07/2017 ,Dried,
,No 94 old No 9/A ,email: michvin_13@yahoo.com,06-07-2023,,
,EZHAIMARIAMMAN KOIL ,,,,
,STREET ,,,,
,"MUTHIALPET/605003, Puducherry",,,,
99,MILLENNIUM EXPORTS ,Ph: 25610498 ,TN1/MT/295/12 03/01/2012 ,Others-Non Edible,Dried:Dried Fish(Ocean Chew (Dog 
,"No-10/14, 1st Floor, ",email: atnus@yahoo.com,02-01-2024,,"Chew),Ocean Delite (Dog Treat),Fish "
,"Anaikar Complex, MV Badran Street, Periyamet, Chennai - 600 003., Tamil Nadu",,,,"Cartilage (Supplement for Dogs),Ocean Oil (Supplement for Dogs))"
100,MONSOON BOUNTY FOODS ,Ph: 04426284700 ,TN1/MT/580/20 11/05/2020 ,Frozen ,
,MANUFACTURING PRIVATE ,email: monsoonbounty@gmail.com Web: www.monsoonbounty.com,10-05-2023,Chilled,
,LIMITED ,,,,
,PLOT NO 99 EPIP ZONE ,,,,
,"SIPCOT INDUSTRIAL ESTATE GUMMIDIPOONDI/601201, Tamil Nadu",,,,
101,"MONSOON FISHERIES, ",Ph: 9474262728 ,TN1/MT/462/16 26/08/2016 ,Frozen ,"Frozen:Fish Wild(Indian Mackerel,YellowFin Tuna,Grouper,Yellowback Fusilier,Sword Fish,Red Snapper)"
,"70-1, DHANIKHARI ",email: pradeep578@gmail.com,25-08-2025,Chilled,
,SIPPIGHAT POST ,,,,
,"SOUTH ANDAMAN/744105, Andaman & Nicobar Islands",,,,
102,NATURAL PRODUCTS EXPORT CORP LTD ,Ph: 04426810091 ,TN1/MT/633/22 15/09/2022 ,Others-Non Edible,
,"PADUR ROAD, ",email: ,14-09-2025,,
,KUTHAMBAKKAM ,LOGISTICS@NATURALPRODUCTSINDIA.COM,,,
,IRULANPALAYAM ,,,,
,"POONAMALLEE/600124, Tamil Nadu",,,,
103,OM SAIAQUA ,Ph: 9542333395 ,TN1/MT/504/17 08/11/2017 ,Others-Non Edible,
,SANTHAVELUR VILLAGE ,email: omsaiaqua@gmail.com,07-11-2023,,
,"VARDAYAPALM MANDALAM CHITTOOR-DIST/524005, Andhra Pradesh",,,,
104,OMEGA SEA FOOD EXPORTS ,Ph: 9444574732 ,TN1/MT/577/20 12/02/2020 ,Chilled,
,"PLOT NO 17-20, VILLAGE NO-92, OM SIVA NAGER, KAMA ",email: Omegaseafood7@yahoo.com,11-02-2026,,
,"SEVVAPETTAI VILLAGE , ",,,,
,SEVVAPETTAI HIGH ROAD ,,,,
